comment,channel,video_url,comment_en,sentiment
100% wrong,TheNepaliComment,https://www.youtube.com/watch?v=ryhQNybiElQ,100% wrong,negative
10:27 सर कोईलाबास नगरपालिका होईना गाउँ पालिका हो अनि यहाँ पनि बार्डर नजिक्कै डैम बनाको छ इन्डिया ले,TheNepaliComment,https://www.youtube.com/watch?v=ryhQNybiElQ,10:27 Sir Koilabas is not a municipality but a village municipality and India has built a dam near the border here too.,neutral
"1:45 ""WRITE YOUR TEXT HERE""",TheNepaliComment,https://www.youtube.com/watch?v=ryhQNybiElQ,"1:45 ""WRITE YOUR TEXT HERE""",neutral
There is nothing like border dispute between India and Nepal..Nepal govt is funded by China just to poke India constantly so that India dont become superpower..Lets not fight because third person is taking profit and all this issue will make both country suffer..,TheNepaliComment,https://www.youtube.com/watch?v=ryhQNybiElQ,There is nothing like border dispute between India and Nepal..Nepal govt is funded by China just to poke India constantly so that India dont become superpower..Lets not fight because third person is taking profit and all this issue will make both country suffer..,negative
"you talked about how bargaining is give and take, balen saying that we have enroached indian land could be a way to say "" we will give you land that we enroached if we get ours."" instead of begging for our own land we have done for decades.",TheNepaliComment,https://www.youtube.com/watch?v=ryhQNybiElQ,"you talked about how bargaining is give and take, balen saying that we have enroached indian land could be a way to say "" we will give you land that we enroached if we get ours."" instead of begging for our own land we have done for decades.",negative
"I am from Kanchanpur I can see with my negative eyes the India covers Nepal area from Saradha k
To gaddachoki without the reason no things to be done. Sher badhur deuba ko Pala ma vako kura ho tyo Kasai lay ni Vandai Naaa...",TheNepaliComment,https://www.youtube.com/watch?v=ryhQNybiElQ,"I am from Kanchanpur I can see with my negative eyes the India covers Nepal area from Saradha k
To gaddachoki without the reason no things to be done. Sher badhur deuba ko Pala ma vako kura ho tyo Kasai lay ni Vandai Naaa...",negative
Thaha VA kai kura bahek aru kura Vana ho TNC yo ta dherai choti vani saky CHHAU taa😮,TheNepaliComment,https://www.youtube.com/watch?v=ryhQNybiElQ,Thaha VA kai kura bahek aru kura Vana ho TNC yo ta dherai choti vani saky CHHAU taa😮,neutral
Topic desh ko sima michiyeko ho Timle ta conflict lai describe garera video sakayau Tyo pani thumbnail maa tongue sleep rew wa… palen media 👏🙏,TheNepaliComment,https://www.youtube.com/watch?v=ryhQNybiElQ,Topic country ko sima michiyeko ho Timle ta conflict lai describe garera video sakayu Tyo pani thumbnail maa tongue sleep rew wa… palen media 👏🙏,negative
"Kamjor 
Gulami
Darpok
Sabai ho nepali.

Ka michyo proof ta holani?
Tyati bolnu milxa?",TheNepaliComment,https://www.youtube.com/watch?v=ryhQNybiElQ,"weak 
Slavery
Darpok
Sabai is nepali.

What proof is there?
Tyati bolnu milka?",negative
Khate Balen bolan ke xa bolxa ke derai din tikdain RSP  🤡,TheNepaliComment,https://www.youtube.com/watch?v=ryhQNybiElQ,Eat Balen Bolan Ke Xa Bolxa Ke Derai Din Tikdain RSP 🤡,negative
"Sala tori bolda k boldai xuu tha na hune lea kina bolnu 
0:11",TheNepaliComment,https://www.youtube.com/watch?v=ryhQNybiElQ,"Sala tori bolda k boldai xuu tha na hune lea kina bolnu 
0:11",negative
Very very wrong Balen Shah. Nepal original boarder Kashmir to Tista Bangladesh and Patna UP including,TheNepaliComment,https://www.youtube.com/watch?v=ryhQNybiElQ,Very very wrong Balen Shah. Nepal original boarder Kashmir to Tista Bangladesh and Patna UP including,negative
"India never politicised any border with Nepal then why is Nepali politician playing dirty politics with India. It's useless you will never get any land of India past has gone.
Even many parts of Nepal is captured by China but....coward politicians of Nepal can't speak.",TheNepaliComment,https://www.youtube.com/watch?v=ryhQNybiElQ,"India never politicised any border with Nepal then why is Nepali politician playing dirty politics with India. It's useless you will never get any land of India past has gone.
Even many parts of Nepal is captured by China but....coward politicians of Nepal can't speak.",negative
india should stop this if this happenes our country can get smaller and smaller so india stop it,TheNepaliComment,https://www.youtube.com/watch?v=ryhQNybiElQ,india should stop this if this happenes our country can get smaller and smaller so india stop it,negative
Yo video chai tori bajayau mulaa...publicly garerai kei grna khojeko ho balen le timro video kando vayo sathi ma unsubcribe grdaixy,TheNepaliComment,https://www.youtube.com/watch?v=ryhQNybiElQ,Yo video chai tori bajayau mulaa...publicly garerai kei grna khojeko ho balen le timro video kando vayo sathi ma unsubcribe grdaixy,negative
Ye nepal wale bharat se kyo ladte hai jab bharat nepal ki hamesha help karta hai jaye bhukamp aye ya arthik madad . Chaina ke se kyo nahi Ladte chaina ne to tumhare gao ke gao. Kabzaye the . Kyoki bharat apne padosio ke liye soft hai agar bharat chaina jaisa akramak ban jaye to in chhote chhote chhote desh ki himmat bhi nhi hogi india ko akh dikhane. Ki,TheNepaliComment,https://www.youtube.com/watch?v=ryhQNybiElQ,"Why do these Nepalese blame India when India always helps Nepal in case of earthquake or economic help. Because of the chain, why don't the boys sing your songs? Capture the. Because India is soft towards its neighbors, if India becomes aggressive like China, then this small country will not even have the courage to show its eyes to India. Ki",negative
Ta randiko chorolai kati paisa deko cha tero balenle ? muji bhaluko choraaaaa !!!!,TheNepaliComment,https://www.youtube.com/watch?v=ryhQNybiElQ,Ta randiko chorolai kati paisa deko cha tero balenle ? muji bhaluko choraaaaa!!!!,negative
"Hora balenko jholeyy, rspko geda chatney patrakarrr",TheNepaliComment,https://www.youtube.com/watch?v=ryhQNybiElQ,"hora balenko jholeyy, rspko geda chatney patrakarrr",negative
Brother yesko reality bujera matrai social media ma halnu hola,TheNepaliComment,https://www.youtube.com/watch?v=ryhQNybiElQ,Brother yesko reality a big thing is going on in social media,neutral
Andbhakt 🤡,TheNepaliComment,https://www.youtube.com/watch?v=ryhQNybiElQ,Andbhakt 🤡,negative
But nepal is hindus will you fight against hindus,TheNepaliComment,https://www.youtube.com/watch?v=ryhQNybiElQ,But nepal is hindus will you fight against hindus,negative
"K bolney thachaina yaar yeslai sala bholi gayera india baulayo bhaney nepal ko khana launa dhau dhau parcha 
Jati naramro ris utheni mero comment padhera tara yei satye ho na hamro military kei hami tini haru ko agadi tikna sakchau naa ta dependent chau teibhayera kati khera k bolney thahuna parcha pm jasto manchey bhayera 🙏🏻",TheNepaliComment,https://www.youtube.com/watch?v=ryhQNybiElQ,"K bolney thachaina yaar yeslai sala bholi gayera india baulayo bhaney nepal ko khana launa dhau dhau parcha 
Jati naramro ris utheni mero comment padhera tara yei satye ho na hamro military kei hami tini haru ko agadi tikna sakchau naa ta dependent chau teibhayera kati khera k bolney thahuna parcha pm jasto manchey bhayera 🙏🏻",negative
border area ma basne manxe haru laii sodhnu india le kati ko area illegal rup ma use grxa tha hunxa,TheNepaliComment,https://www.youtube.com/watch?v=ryhQNybiElQ,India has to cut down the area in illegal form and use it as garbage.,negative
"Immature PM, kun thauma k bolna nabolna bichar garnu paryo, aba justify garara k Kam, kharana gang ra jholey ko feri railo",TheNepaliComment,https://www.youtube.com/watch?v=ryhQNybiElQ,"Immature PM, kun thauma k bolna nabolna bichar garnu paryo, aba justify garara k Kam, kharana gang ra jholey ko feri railo",negative
we must stop India India is cupturing our land,TheNepaliComment,https://www.youtube.com/watch?v=ryhQNybiElQ,we must stop India India is cupturing our land,negative
सत्य तितो हुन्छ।,TheNepaliComment,https://www.youtube.com/watch?v=ryhQNybiElQ,The truth is bitter.,negative
Bitch balen Shah. Cowpal 🇳🇵if it wants to expand its borders cut your holy cow and draw borders. Don't touch India. Destruction will follow you.,TheNepaliComment,https://www.youtube.com/watch?v=ryhQNybiElQ,Bitch balen Shah. Cowpal 🇳🇵if it wants to expand its borders cut your holy cow and draw borders. Don't touch India. Destruction will follow you.,negative
Nepal le chai kaa micheko xa land. Tmi ni jhole nahauna yr,TheNepaliComment,https://www.youtube.com/watch?v=ryhQNybiElQ,Nepal le chai kaa micheko xa land. Tmi ni jhole nahauna yr,negative
Aba auxs India Kura garna good step,TheNepaliComment,https://www.youtube.com/watch?v=ryhQNybiElQ,Aba auxs India Kura garna good step,positive
नेपाल र भारतको विषयमा  १००मा ९५% भूमि भारतले मिचिएको छन्।  नेपाली भूभाग  भने नेपालले भारतको भूभाग ५% मात्रै मिसिएका छन्।  त्यही भएर भारत चुपचाप बसेका थिए।  ३०ौं वर्षदेखि कुरा उठाउँदै आउँदा पनि  अहिलेसम्म कुनै पनि सम्झौता गर्नु भारत नआएपछि  अहिलेको वर्तमान प्रधानमन्त्री बालेन शाहले  नयाँ रणनीतिक उपायको  नेपालले पनि भारतको भूमि मिचेको छ भन्ने बित्तिकै भारत सरकार तातिन्छ  भारतीय जनता तातिन्छन्  अनि भारत नेपालसँग अनि हाम्रो भूमि फिर्ता लेउ भन्न आउँछ।  अनि त्यही बेला हो सम्झौता गर्ने  नेपालले मिचिएको भूमि तिमीहरू फिर्ता लैजाउ  र तिमीहरूले मिचिएको भूमि हामीलाई फिर्ता देउ भन्ने  बालेन शाहको प्रस्ताव  हो नत्र भने भारत कहिले पनि नेपालसँग सम्झौता गर्न आउँदैन। त्यही भएर सम्झौता गर्नु र सीमाको बारेमा कुटनीति पहल चार्नका लागि प्रधानमन्त्री बालेन शाहले राम्रो  कुरा राख्नुभएको हो  नेपाली भेडा जनताहरू कुरा बुझ्नुस् पहिला  अनि विरोध गर्नुस्।,TheNepaliComment,https://www.youtube.com/watch?v=ryhQNybiElQ,"On the subject of Nepal and India, 95% of the land out of 100 has been occupied by India.  Nepali territory is only 5% of India's territory.  That is why India remained silent.  Even though we have been raising the issue since the 30th year, since India has not come to any agreement, as soon as the current Prime Minister Balen Shah says that Nepal has also encroached on India's land with a new strategic measure, the Indian government will be heated, the Indian people will be heated and India will come to Nepal and say take back our land.  And that's when Nepal broke the deal",negative
