comment,channel,video_url
Balen yesma galat xa .. tara yedi yo kura kunai trick ho india sanga itihas bidh rakhi uk sanga ko deal ko lagi vane xai .. balen le desh ko lagi afno risk leko jasto dekhinxa tara umhu .. balen le garda tyo boarder side basne nepali janta lai dherai asar parne wala pani xa j garne wala xa tyo pura garnu awasyak xa balen le,TheNepaliComment,https://www.youtube.com/watch?v=ryhQNybiElQ
Haina ?? Oh hello xaina re ?? Pagal ho ?? Galat boleko xaina kasari ?? Teso vaye khaita india le hadapeko dekhayeu tmle .. ani nepal le hadapeko hola vaneu .. yo vdo kina banako ?? K bujhnu hami ?? Tmaru vaduwa rahexau yr .. hami dhung mudha gardai baxxa vai haru mareko lash bokera hidera desh ko swaviman vanim ani tmaru desh ko aviman ma prashna lyaudaixa ra pani galat ho samma navannu ?? Tmaru le khako xau k ho paisa ??,TheNepaliComment,https://www.youtube.com/watch?v=ryhQNybiElQ
"I'm sure ma balen ko fans ho Tara, hamlai hamro mato firta chaiyo tinaru ko k Kati xa lagos",TheNepaliComment,https://www.youtube.com/watch?v=ryhQNybiElQ
4d chess move hore hau bujumna 😂😂😂😂Yesto paad nabolda ta sophisticated hola vaneko bolda ta musa,TheNepaliComment,https://www.youtube.com/watch?v=ryhQNybiElQ
"Come Nepali come, Take our land, we are waiting with flower garlands😂 
Superpower Nepal even can capture entire universe, India is so little and weak😂. Please forgive us and take our land how much you want😂😂😂😂😂",TheNepaliComment,https://www.youtube.com/watch?v=ryhQNybiElQ
"What will the nepalis get after spreading hate against Indians or india?
They are a landlocked nation which has to depend on its neighbours like China or India..
If nepal wants lipulekh and kalapani then they shud provide some land to india to widen it's chicken neck corridor route to the northeast states.",TheNepaliComment,https://www.youtube.com/watch?v=ryhQNybiElQ
Chiya pasal ma basera gaf diyejasto para. Like my friends used to do. Chutiya balen. Thukka khate PM ko yesto tal cha. Thuiya. Randikochooro,TheNepaliComment,https://www.youtube.com/watch?v=ryhQNybiElQ
वालेन नेपालका प्रधानमन्त्री हुन्। नेपाल सरकार र इस्ट इण्डिया कम्पनीको बीचमा सम्झौता भएको हो। सीमा सम्बन्धी त्यसपछि कुनै नयाँ सम्झौता भएको छैन। त्यस कारण नेपाल र इन्डिया बीच सिमानाको  भएको कुनै पनि विवाद नयाँ हो। नदीको मुहान कसैले दाबी गरी परिवर्तन हुन्न।,TheNepaliComment,https://www.youtube.com/watch?v=ryhQNybiElQ
Amen ❤❤,TheNepaliComment,https://www.youtube.com/watch?v=ryhQNybiElQ
Chain occupied Nepal teroteri video chayo😊😅😊,TheNepaliComment,https://www.youtube.com/watch?v=ryhQNybiElQ
Chain occupied Nepal teroteri video chayo😊😅😊😢,TheNepaliComment,https://www.youtube.com/watch?v=ryhQNybiElQ
Chain occupied Nepal teroteri video chayo😊😅😊,TheNepaliComment,https://www.youtube.com/watch?v=ryhQNybiElQ
Border size don't matter. Only those countries which can't progress are always involved in these silly matters like border disputes. Many countries like Singapore don't think take part in these stupid things. We should always head towards development not in conflicts and disputes.,TheNepaliComment,https://www.youtube.com/watch?v=ryhQNybiElQ
"बालेन/RSP को झोला बोक्नु एमाले/नेकपा/कङ्रेस को झोला बोक्नु एकै हो! 
जिब्रो चिप्लियो/संसद मा जदा अगि homework पुगेन/ मैले जे भनेनी फरक पर्दैन भन्ने भ्रम भयो/सल्लाहकार गतिलो भयन भन्नुको साटो ""बालेनको कुटनीति/चाल"" भन्ने झोले हरु ले भोलि बालेनले बाटोमा हग्दियो भनेनी ""बालेनको चाल"" भनाओ है। हुन त सोच्नलाई दिमाख नि चाइन्छ अरुले जे भनेनी होहो भनेर भेडा ताल मा दौडिन सजिलो हुन्छ/ दिमाख चाइन्न। 

म: बालेनको समर्थक, तर कमि कमजोरी लाई नराम्रो भयो भन्ने मान्छे। म उसलाई भगवान मान्दिन, सामान्य मान्छे हो र केहि  कमि कमजोरी सबैबाट हुन्छ।",TheNepaliComment,https://www.youtube.com/watch?v=ryhQNybiElQ
Balen Dai Multi talented Hunuxaa Taivyera Table Talk gari A To Z Kura ko Investigation Gari Problem Slove garnu ko lagi Boleako hunuxaa Jay Nepal Jay Gorkhali 🇳🇵🇳🇵🇳🇵🇳🇵,TheNepaliComment,https://www.youtube.com/watch?v=ryhQNybiElQ
Aba yesto ma ni f people support him then they were just for vibes..,TheNepaliComment,https://www.youtube.com/watch?v=ryhQNybiElQ
Ahiley samma ko itihaas ma duniya kun chai desh ley bhaneko xa officially govt ley parliament bata hamiley pani ximekki desh ko jamin micheko xau vanera. 😅😅 rw testo aafnai khuttama bancharo hanney kura ley kaslaai faaida puraauxa ??  jholey haru ley saayad research garxan awa yesmaa,TheNepaliComment,https://www.youtube.com/watch?v=ryhQNybiElQ
"To all Jholey and non-jholeys , this is not about wether Balen's statement is true or not ?? Its about how that statement is going to ruin our image and leverage on the international talks over border dispute . Balen / nepal ko  PM bata yetti thulo muddaa ma mukh futkera galat sandesh jaada desh ko biruddha pramaan khojney guu khaney jholey haru jasto jantaa bhako desh ley simana badhaauna ta testai ho vako simana jogauna pani sakdaina.",TheNepaliComment,https://www.youtube.com/watch?v=ryhQNybiElQ
संसदमा प्रधानमंत्री बालेन्द्र साहको अभिव्यक्ति भनेको ५दिएर ९५ फिर्ता ल्याउने कुटनिती हो।,TheNepaliComment,https://www.youtube.com/watch?v=ryhQNybiElQ
"होइन सरकारले आफै त्यस्तो बोलेको छैन भनिसकेको छ फेरि तेसलाई किन justify गरिराको, गलतलाई त गलत नै भन्नुपर्छ ।",TheNepaliComment,https://www.youtube.com/watch?v=ryhQNybiElQ
"BALEN SARKAR IS DOING A GREAT JOB ❤🎉🎉🎉 SALUTE SALAM , NOW THERE IS A GREAT WAY TO GET ALL THE LANDS BACK TO NEPAL .",TheNepaliComment,https://www.youtube.com/watch?v=ryhQNybiElQ
"This guy could unite the nation and could be an inspiring leader, propelling growth and development. But he should govern by rules and constitution.",TheNepaliComment,https://www.youtube.com/watch?v=ryhQNybiElQ
indian agent became pm of nepal good job gen z you all got played in a scheme ran by India's R.A.W to forever keep your country on check,TheNepaliComment,https://www.youtube.com/watch?v=ryhQNybiElQ
बालेन लेण्डुप दोर्जे हो म फटाह,TheNepaliComment,https://www.youtube.com/watch?v=ryhQNybiElQ
"China लाई त के दोश दिनु, नेपालमै हामिले सीनो देखि चुचे नक्सा नभएकै नक्सा पढेको जस्तो लाग्छ।",TheNepaliComment,https://www.youtube.com/watch?v=ryhQNybiElQ
Sai ho dai,TheNepaliComment,https://www.youtube.com/watch?v=ryhQNybiElQ
"Tongue slip!? The guy that never spoked and then spoked for couple of minutes, that guy had a tongue slip!? You sure!? Balen is very strategic, don't confuse him with people like kp oli and sher Bahadur. No country admits that they have occupied another countrys land. By saying so, balen has grabbed the attention of the entire world. Now it's just common sense that every country in the world has occupied some lands of it's neighbors as small as the area might be. Same with Nepal, Kai katai Ali Ali jagga michike xa ra tyo firta dinu parxa. Tyo jagga lai vaninxa laharo, ra india leh micheko jagga xa paharo. So laharo tanera paharo lyaune ninja technique ho yo balen ko. Aba Nepal leh nai jagga micheko vanera suikare paxi, India yo isse Bata bhagna kaa payo ta!? Balen leh Kamila mareko suikaryo, aba India leh hatti mareko suikarnu parxa.",TheNepaliComment,https://www.youtube.com/watch?v=ryhQNybiElQ
content,TheNepaliComment,https://www.youtube.com/watch?v=ryhQNybiElQ
"Sorry dai Suru ma k vannu vo tapai ley sadhai nepal ley India ko vumi micheko Rey Ani feri k Rey ,??",TheNepaliComment,https://www.youtube.com/watch?v=ryhQNybiElQ
Agent Balen... activated... surprise Nepal Genz ..😂😂😂,TheNepaliComment,https://www.youtube.com/watch?v=ryhQNybiElQ
Madhesh ko dai vai dd baini harulai anurodh xa itta ko badla killa le hannu,TheNepaliComment,https://www.youtube.com/watch?v=ryhQNybiElQ
Muji indians harule t sabai thau ma kabza hane raix,TheNepaliComment,https://www.youtube.com/watch?v=ryhQNybiElQ
Border ma Barrier lagauna payo. Bridge/Trading point where necessary and in remaining location build the freakingggg wallllll,TheNepaliComment,https://www.youtube.com/watch?v=ryhQNybiElQ
we must do something India is cupturing our land,TheNepaliComment,https://www.youtube.com/watch?v=ryhQNybiElQ
"Time to unite all Nepalese instead of nitpicking.  Remember we are dealing with Indian politicians, do you really think they will be honest across the table during talk, if it ever happens. They have already denied third party involvement.",TheNepaliComment,https://www.youtube.com/watch?v=ryhQNybiElQ
Desdrohi hagendra ley hagdyo still uneducated people following him justifying from their side 🤮,TheNepaliComment,https://www.youtube.com/watch?v=ryhQNybiElQ
Mrs Aasikha tamang lai tag garum haii,TheNepaliComment,https://www.youtube.com/watch?v=ryhQNybiElQ
